game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,86,83,0:08:50,0:03:10,0:00:00,445,CLE,free throw,,,,,,,2,,2,Tristan Thompson,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Thompson Free Throw 2 of 2
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,86,83,0:08:49,0:03:11,0:00:01,447,GSW,rebound,,,,,,,,,,Klay Thompson,,,,,,rebound defensive,,,,,,Thompson REBOUND (Off:0 Def:1)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:08:27,0:03:33,0:00:22,448,GSW,shot,,,,,,,,,,Shaun Livingston,2,,,made,,Pullup Jump Shot,13,133,11,11.7,6.1,Livingston 13' Pullup Jump Shot (8 PTS)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:08:13,0:03:47,0:00:14,449,CLE,miss,,,,,,,,,,Kyrie Irving,0,,,missed,,Jump Shot,5,14,46,26.4,84.4,MISS Irving 5' Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:08:12,0:03:48,0:00:01,450,CLE,rebound,,,,,,,,,,Kyrie Irving,,,,,,rebound offensive,,,,,,Irving REBOUND (Off:1 Def:2)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:07:57,0:04:03,0:00:15,451,CLE,turnover,,,,,,,,,,LeBron James,,,lost ball ,,Draymond Green,lost ball ,,,,,,"Green STEAL (2 STL), James Lost Ball Turnover (P6.T9)"
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:07:49,0:04:11,0:00:08,452,GSW,miss,,,,,,,,,,Shaun Livingston,0,,,missed,,Pullup Jump Shot,8,-52,61,30.2,11.1,MISS Livingston 8' Pullup Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:07:45,0:04:15,0:00:04,453,CLE,rebound,,,,,,,,,,Kevin Love,,,,,,rebound defensive,,,,,,Love REBOUND (Off:1 Def:4)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,83,0:07:30,0:04:30,0:00:15,454,GSW,foul,,,,,,,,Kyrie Irving,,Shaun Livingston,,,s.foul,,,s.foul,,,,,,Livingston S.FOUL (P3.T2) (J.Phillips)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Shaun Livingston,Draymond Green,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:07:30,0:04:30,0:00:00,455,CLE,free throw,,,,,,,1,,2,Kyrie Irving,1,,,made,,Free Throw 1 of 2,,,,,,Irving Free Throw 1 of 2 (28 PTS)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:07:30,0:04:30,0:00:00,457,GSW,sub,,,,,Stephen Curry,Shaun Livingston,,,,Shaun Livingston,,,,,,sub,,,,,,SUB: Curry FOR Livingston
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:07:30,0:04:30,0:00:00,458,CLE,free throw,,,,,,,2,,2,Kyrie Irving,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Irving Free Throw 2 of 2
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:07:28,0:04:32,0:00:02,460,CLE,rebound,,,,,,,,,,Tristan Thompson,,,,,,rebound offensive,,,,,,Thompson REBOUND (Off:6 Def:0)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:07:06,0:04:54,0:00:22,461,CLE,miss,,,,,,,,,,Kyrie Irving,0,,,missed,,Jump Shot,26,168,193,41.8,69.7,MISS Irving 26' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:07:05,0:04:55,0:00:01,462,GSW,rebound,,,,,,,,,,Klay Thompson,,,,,,rebound defensive,,,,,,Thompson REBOUND (Off:0 Def:2)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:06:57,0:05:03,0:00:08,463,GSW,miss,,,,,,,,,,Klay Thompson,0,,,missed,,Jump Shot,26,141,224,10.9,27.4,MISS Thompson 26' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,88,84,0:06:56,0:05:04,0:00:01,464,GSW,rebound,,,,,,,,,,Stephen Curry,,,,,,rebound offensive,,,,,,Curry REBOUND (Off:3 Def:0)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:50,0:05:10,0:00:06,465,GSW,shot,,,,,,,,,,Stephen Curry,2,,,made,,Layup,2,15,-1,23.5,4.9,Curry 2' Layup (27 PTS)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:41,0:05:19,0:00:09,466,CLE,miss,,,,,,,,,,Kevin Love,0,,,missed,,Jump Shot,26,-219,134,3.1,75.6,MISS Love 26' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:41,0:05:19,0:00:00,467,GSW,rebound,,,,,,,,,,Klay Thompson,,,,,,rebound defensive,,,,,,Thompson REBOUND (Off:0 Def:3)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:21,0:05:39,0:00:20,468,GSW,miss,,,,,,,,,,Stephen Curry,0,,,missed,,Jump Shot,6,24,51,22.6,10.1,MISS Curry 6' Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:21,0:05:39,0:00:00,469,CLE,rebound,,,,,,,,,,Tristan Thompson,,,,,,rebound defensive,,,,,,Thompson REBOUND (Off:6 Def:1)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:13,0:05:47,0:00:08,470,CLE,miss,,,,,,,,,,Kyrie Irving,0,,,missed,,Jump Shot,3,-16,31,23.4,85.9,MISS Irving 3' Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:06:13,0:05:47,0:00:00,471,GSW,rebound,,,,,,,,,,Draymond Green,,,,,,rebound defensive,,,,,,Green REBOUND (Off:1 Def:11)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:05:59,0:06:01,0:00:14,472,GSW,miss,,,,,,,,,,Stephen Curry,0,,,missed,,Layup,2,15,-5,23.5,4.5,MISS Curry 2' Layup
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,90,84,0:05:58,0:06:02,0:00:01,473,GSW,rebound,,,,,,,,,,Andre Iguodala,,,,,,rebound offensive,,,,,,Iguodala REBOUND (Off:1 Def:2)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,93,84,0:05:56,0:06:04,0:00:02,474,GSW,shot,Andre Iguodala,,,,,,,,,Harrison Barnes,3,,,made,,Jump Shot,24,120,210,13,26,Barnes 24' 3PT Jump Shot (14 PTS) (Iguodala 5 AST)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,93,84,0:05:56,0:06:04,0:00:00,475,,timeout,,,,,,,,,,,,,,,, timeout: short,,,,,,CAVALIERS Timeout: Short (Full 5 Short 1)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Kevin Love,Tristan Thompson,4,93,84,0:05:56,0:06:04,0:00:00,477,,timeout,,,,,,,,,,,,,,,, timeout: official,,,,,,
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:05:56,0:06:04,0:00:00,479,CLE,sub,,,,,Richard Jefferson,Kevin Love,,,,Kevin Love,,,,,,sub,,,,,,SUB: Jefferson FOR Love
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:05:33,0:06:27,0:00:23,480,CLE,miss,,,,Draymond Green,,,,,,LeBron James,0,,,missed,,Driving Layup,1,-12,-1,23.8,89.1,"Green BLOCK (3 BLK), MISS James 1' Driving Layup"
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:05:31,0:06:29,0:00:02,481,GSW,rebound,,,,,,,,,,Andre Iguodala,,,,,,rebound defensive,,,,,,Iguodala REBOUND (Off:1 Def:3)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:05:19,0:06:41,0:00:12,482,GSW,turnover,,,,,,,,,,Stephen Curry,,,bad pass ,,Kyrie Irving,bad pass ,,,,,,"Curry Bad Pass Turnover (P3.T9), Irving STEAL (3 STL)"
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:05:14,0:06:46,0:00:05,483,CLE,miss,,,,Klay Thompson,,,,,,Kyrie Irving,0,,,missed,,Layup,2,-19,-1,23.1,89.1,"Thompson BLOCK (1 BLK), MISS Irving 2' Layup"
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:05:11,0:06:49,0:00:03,484,GSW,rebound,,,,,,,,,,Stephen Curry,,,,,,rebound defensive,,,,,,Curry REBOUND (Off:3 Def:1)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:59,0:07:01,0:00:12,485,GSW,miss,,,,,,,,,,Klay Thompson,0,,,missed,,Jump Shot,27,-189,193,43.9,24.3,MISS Thompson 27' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:58,0:07:02,0:00:01,486,CLE,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:4 Def:8)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:44,0:07:16,0:00:14,487,CLE,miss,,,,,,,,,,LeBron James,0,,,missed,,Jump Shot,25,-20,252,23,63.8,MISS James 25' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:43,0:07:17,0:00:01,488,GSW,rebound,,,,,,,,,,Andre Iguodala,,,,,,rebound defensive,,,,,,Iguodala REBOUND (Off:1 Def:4)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:23,0:07:37,0:00:20,489,GSW,miss,,,,,,,,,,Klay Thompson,0,,,missed,,Jump Shot,25,140,205,11,25.5,MISS Thompson 25' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:22,0:07:38,0:00:01,490,GSW,rebound,,,,,,,,,,Andre Iguodala,,,,,,rebound offensive,,,,,,Iguodala REBOUND (Off:2 Def:4)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Tristan Thompson,Richard Jefferson,4,93,84,0:04:13,0:07:47,0:00:09,491,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,Warriors Timeout: Regular (Reg.4 Short 0)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,93,84,0:04:13,0:07:47,0:00:00,493,CLE,sub,,,,,Channing Frye,Tristan Thompson,,,,Tristan Thompson,,,,,,sub,,,,,,SUB: Frye FOR Thompson
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,93,84,0:04:00,0:08:00,0:00:13,495,GSW,miss,,,,,,,,,,Andre Iguodala,0,,,missed,,Pullup Jump Shot,15,-106,110,35.6,16,MISS Iguodala 15' Pullup Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,93,84,0:03:58,0:08:02,0:00:02,496,CLE,rebound,,,,,,,,,,Kyrie Irving,,,,,,rebound defensive,,,,,,Irving REBOUND (Off:1 Def:3)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,93,84,0:03:55,0:08:05,0:00:03,497,GSW,foul,,,,,,,,Kyrie Irving,,Stephen Curry,,,personal block foul,,,personal block foul,,,,,,Curry Personal Block Foul (P2.T3) (D.Crawford)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,93,86,0:03:44,0:08:16,0:00:11,498,CLE,shot,,,,,,,,,,Kyrie Irving,2,,,made,,Driving Layup,0,-2,2,24.8,88.8,Irving  Driving Layup (30 PTS)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:03:22,0:08:38,0:00:22,499,GSW,shot,Andre Iguodala,,,,,,,,,Stephen Curry,3,,,made,,Jump Shot,24,6,242,24.4,29.2,Curry 24' 3PT Jump Shot (30 PTS) (Iguodala 6 AST)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:03:03,0:08:57,0:00:19,500,CLE,miss,,,,,,,,,,Kyrie Irving,0,,,missed,,Jump Shot,25,4,249,25.4,64.1,MISS Irving 25' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:03:03,0:08:57,0:00:00,501,GSW,rebound,,,,,,,,,,Klay Thompson,,,,,,rebound defensive,,,,,,Thompson REBOUND (Off:0 Def:4)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:42,0:09:18,0:00:21,502,GSW,miss,,,,,,,,,,Andre Iguodala,0,,,missed,,Pullup Jump Shot,10,48,90,20.2,14,MISS Iguodala 10' Pullup Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:42,0:09:18,0:00:00,503,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,CAVALIERS Rebound
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:42,0:09:18,0:00:00,504,CLE,foul,,,,,,,,Draymond Green,,LeBron James,,,,,,unknown,,,,,,
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:42,0:09:18,0:00:00,506,CLE,jump ball,,Draymond Green,LeBron James,,,,,,,LeBron James,,Kyrie Irving,,,,jump ball,,,,,,Jump Ball James vs. Green: Tip to Irving
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:26,0:09:34,0:00:16,508,CLE,miss,,,,,,,,,,Kyrie Irving,0,,,missed,,Driving Layup,1,-11,7,23.9,88.3,MISS Irving 1' Driving Layup
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:25,0:09:35,0:00:01,509,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,CAVALIERS Rebound
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,86,0:02:25,0:09:35,0:00:00,510,CLE,jump ball,,Klay Thompson,Richard Jefferson,,,,,,,Richard Jefferson,,LeBron James,,,,jump ball,,,,,,Jump Ball Jefferson vs. Thompson: Tip to James
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:02:08,0:09:52,0:00:17,512,CLE,shot,LeBron James,,,,,,,,,Kyrie Irving,2,,,made,,Reverse Layup,1,-9,-1,24.1,89.1,Irving 1' Reverse Layup (32 PTS) (James 9 AST)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:51,0:10:09,0:00:17,517,GSW,miss,,,,LeBron James,,,,,,Andre Iguodala,0,,,missed,,Driving Layup,3,-8,31,25.8,8.1,"MISS Iguodala 3' Driving Layup, James BLOCK (3 BLK)"
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:49,0:10:11,0:00:02,518,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,Warriors Rebound
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:49,0:10:11,0:00:00,515,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,Warriors Timeout: Regular (Reg.5 Short 0)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:45,0:10:15,0:00:04,521,GSW,miss,,,,,,,,,,Klay Thompson,0,,,missed,,Jump Shot,24,-240,-16,49,3.4,MISS Thompson 24' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:44,0:10:16,0:00:01,522,CLE,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:4 Def:9)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:39,0:10:21,0:00:05,523,CLE,turnover,,,,,,,,,,Kyrie Irving,,,lost ball ,,Stephen Curry,lost ball ,,,,,,"Curry STEAL (1 STL), Irving Lost Ball Turnover (P1.T10)"
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:21,0:10:39,0:00:18,525,GSW,miss,,,,,,,,,,Draymond Green,0,,,missed,,Jump Shot,25,115,223,13.5,27.3,MISS Green 25' 3PT Jump Shot
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:20,0:10:40,0:00:01,526,CLE,rebound,,,,,,,,,,J.R. Smith,,,,,,rebound defensive,,,,,,Smith REBOUND (Off:0 Def:2)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,88,0:01:12,0:10:48,0:00:08,527,GSW,foul,,,,,,,,LeBron James,,Stephen Curry,,,s.foul,,,s.foul,,,,,,Curry S.FOUL (P3.T4) (M.Callahan)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,89,0:01:12,0:10:48,0:00:00,531,CLE,free throw,,,,,,,1,,2,LeBron James,1,,,made,,Free Throw 1 of 2,,,,,,James Free Throw 1 of 2 (19 PTS)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,89,0:01:12,0:10:48,0:00:00,533,CLE,free throw,,,,,,,2,,2,LeBron James,0,,,missed,,Free Throw 2 of 2,,,,,,MISS James Free Throw 2 of 2
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,96,89,0:01:10,0:10:50,0:00:02,535,GSW,rebound,,,,,,,,,,Stephen Curry,,,,,,rebound defensive,,,,,,Curry REBOUND (Off:3 Def:2)
0041500404,2016 Playoff,6/10/16,Harrison Barnes,Klay Thompson,Andre Iguodala,Draymond Green,Stephen Curry,LeBron James,J.R. Smith,Kyrie Irving,Richard Jefferson,Channing Frye,4,98,89,0:00:54,0:11:06,0:00:16,537,GSW,shot,Andre Iguodala,,,,,,,,,Stephen Curry,2,,,made,,Driving Layup,1,9,2,24.1,5.2,Curry 1' Driving Layup (32 PTS) (Iguodala 7 AST)
